FeatureID	MeanAbundance	Occupancy	Predicted	Lower	Upper	Classification	Migration	MeanLibrary	Detection	RSquared	DisplayTaxon	StandardizedDeviation
OTU_4056	2.70287627190583e-05	0.0666666666666667	0.0876605591249908	0.0333333333333333	0.144444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	D8A-2	-0.704261390249491
OTU_6895	5.33579153875128e-06	0.0555555555555556	0.0176720123759467	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.72772499533585
OTU_3990	0.000133787843047198	0.444444444444444	0.384776775401679	0.288888888888889	0.488888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Algoriphagus	1.16342807774233
OTU_558	0.000604288405762102	0.566666666666667	0.929633006448669	0.877777777777778	0.977777777777778	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sva1033	-13.4631703575277
OTU_10119	4.14405979254649e-05	0.288888888888889	0.132441676075013	0.0666666666666667	0.211111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Caulobacter	4.37852073269149
OTU_239	0.000521844025779739	0.655555555555556	0.892932038771561	0.822222222222222	0.955555555555556	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Fusibacter	-7.28316210978421
OTU_6137	4.88082926810462e-06	0.0444444444444444	0.0161720487003745	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.12638434987409
OTU_5173	5.57470334977181e-06	0.0555555555555556	0.0184591642392347	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidimicrobiales	2.61452449848218
OTU_4616	3.49122786879142e-06	0.0222222222222222	0.01158272242195	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Scytonema tolypothrichoides VB-61278	0.943337234852644
OTU_3876	0.000373310915461745	0.877777777777778	0.780485190997432	0.688888888888889	0.866666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Blastocatella	2.22990704448822
OTU_6853	4.30654776760662e-05	0.211111111111111	0.137402091511486	0.0666666666666667	0.211111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG30-KF-CM66	2.03114541720541
OTU_6378	0.000111114300488759	0.466666666666667	0.328456448067595	0.233333333333333	0.422222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 6	2.79180718632617
OTU_1039	0.000149605506405274	0.511111111111111	0.421912562408411	0.322222222222222	0.522222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SC-I-84	1.71344847278804
OTU_10329	0.000156217421089742	0.622222222222222	0.436917082317885	0.333333333333333	0.544444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Illumatobacter	3.54423925912643
OTU_817	0.000400378005829774	0.744444444444444	0.806639820721621	0.722222222222222	0.888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 6	-1.49401860393644
OTU_12253	1.70899316653445e-05	0.155555555555556	0.0559717164787154	0.0111111111111111	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Coleochaete orbicularis	4.10991938789453
OTU_4347	3.4364645884939e-05	0.1	0.110630205751782	0.0555555555555556	0.177777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Christensenellaceae	-0.321502887304939
OTU_2834	3.50231182499385e-05	0.255555555555556	0.112674278591245	0.0555555555555556	0.177777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	AKYG587	4.28689305375774
OTU_1517	8.5192188690511e-05	0.577777777777778	0.259563884782383	0.166666666666667	0.355555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Haliangium	6.88611802318499
OTU_5136	6.65914786738432e-06	0.0666666666666667	0.0220276506346992	0	0.0555555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Singulisphaera	2.88528348430377
OTU_3865	5.30719589886357e-05	0.311111111111111	0.167548355657819	0.0888888888888889	0.244444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 18	3.64681260546557
OTU_2804	0.000113426005280815	0.4	0.334366459294811	0.244444444444444	0.433333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.31983042734433
OTU_9769	3.05203121537892e-05	0.0888888888888889	0.0986380421437341	0.0444444444444444	0.166666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Sandaracinaceae	-0.310181804488428
OTU_13302	3.80751487090501e-06	0.0333333333333333	0.0126283498214805	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	SR-FBR-L83	1.75906754157946
OTU_2698	4.46444245604188e-05	0.255555555555556	0.142204915567283	0.0777777777777778	0.222222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidothermus	3.07890401703369
OTU_5212	1.44599232671756e-05	0.1	0.0474785664050682	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Terrimonas	2.34299655217274
OTU_1727	5.58958854973619e-05	0.244444444444444	0.175930056695717	0.1	0.255555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Blastocatella	1.70706861382945
OTU_3517	0.000278728905458982	0.411111111111111	0.663257414936637	0.566666666666667	0.755555555555556	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OM1 clade	-5.06155293645512
OTU_790	0.000286566758313359	0.555555555555556	0.674676791138454	0.577777777777778	0.766666666666667	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Acidothermus	-2.41215402222596
OTU_9214	7.75123143586943e-05	0.466666666666667	0.238229497402004	0.155555555555556	0.333333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Rhodobacter	5.08719261379091
OTU_12184	5.18890922016656e-05	0.377777777777778	0.164020954052051	0.0888888888888889	0.244444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	JG30-KF-CM66	5.47638383020942
OTU_6100	2.50805567135907e-05	0.0777777777777778	0.0815001207701924	0.0333333333333333	0.144444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-0.12906811434796
OTU_14005	3.37975118430698e-05	0.244444444444444	0.108867323565335	0.0444444444444444	0.177777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	4.12940713814884
OTU_417	0.000313691980152539	0.6	0.711687060222623	0.611111111111111	0.8	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-2.33909312505534
OTU_904	0.00020447740495067	0.288888888888889	0.537428746734341	0.433333333333333	0.644444444444444	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-4.72898061739348
OTU_12048	7.14085133832441e-06	0.0444444444444444	0.0236103927390081	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacteroidetes BD2-2	1.30176266802204
OTU_4186	6.50067607552248e-06	0.0555555555555556	0.0215066395666635	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	2.22668777462007
OTU_6689	1.46754244741233e-05	0.0444444444444444	0.048176164387855	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Nitrosococcus	-0.165323998347075
OTU_10290	2.90050463960535e-05	0.188888888888889	0.0938840157799055	0.0333333333333333	0.155555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Novosphingobium	3.09014894059836
OTU_1294	8.72375254633334e-05	0.3	0.265174657620485	0.177777777777778	0.355555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Flavihumibacter	0.748442737024466
OTU_5803	3.09502429526385e-06	0.0333333333333333	0.0102720228949635	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	PBS-III-20	2.07551793945328
OTU_2588	1.90170299794268e-05	0.177777777777778	0.0621665541336508	0.0222222222222222	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiellales	4.54234374311652
OTU_190	9.85998453258279e-06	0.0888888888888889	0.0325173671022019	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	FamilyI	3.01510011923262
OTU_21	0.00207310453128099	0.822222222222222	0.999992150523707	1	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gillisia	-15.9992935471337
OTU_6459	6.6514714238833e-05	0.133333333333333	0.206946977944691	0.122222222222222	0.288888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Thioalkalispira	-1.72384779748132
OTU_4388	4.22134159466345e-06	0.0444444444444444	0.0139955031548434	0	0.0444444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 25	2.45900688921307
OTU_1198	0.000127004823874782	0.433333333333333	0.368311383019295	0.266666666666667	0.466666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 7	1.27885748718945
OTU_2329	8.46175096819057e-06	0.0777777777777778	0.027943032066177	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 25	2.86860583743871
OTU_6398	1.63314770909133e-05	0.133333333333333	0.0535269969895391	0.0111111111111111	0.1	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Polyangiaceae	3.36370634200606
OTU_5857	4.3693179062128e-06	0.0555555555555556	0.0144841127948818	0	0.0444444444444444	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Candidatus Entotheonella	3.26124517639601
OTU_3094	8.70448244541561e-05	0.255555555555556	0.264647317114639	0.177777777777778	0.355555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	BSV26	-0.195518431091155
OTU_156	0.000730309362843879	0.8	0.963896851476578	0.922222222222222	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Proteiniclasticum	-8.334970087438
OTU_8566	2.37231373455751e-05	0.144444444444444	0.0771929713909527	0.0222222222222222	0.133333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Singulisphaera	2.39044485815883
OTU_8230	7.82159207417054e-06	0.0666666666666667	0.0258446361501064	0	0.0666666666666667	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB35 soil group	2.44071198350782
OTU_3579	7.19650981383366e-05	0.4	0.222557921112141	0.144444444444444	0.311111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Altererythrobacter	4.0468985948096
OTU_6055	9.7295694324415e-06	0.0444444444444444	0.0320912346802672	0	0.0777777777777778	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Miscellaneous Crenarchaeotic Group	0.664952535125121
OTU_271	0.000504347878028192	0.588888888888889	0.883173798433398	0.811111111111111	0.944444444444444	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiellales	-8.69152594996417
OTU_259	0.00068266438398925	0.722222222222222	0.95337432768436	0.911111111111111	0.988888888888889	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OM1 clade	-10.4009935766908
OTU_10062	1.89750856854516e-05	0.144444444444444	0.0620319770078071	0.0222222222222222	0.111111111111111	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	mle1-27	3.2412486145896
OTU_9247	5.25187967544268e-05	0.0888888888888889	0.165899995725375	0.0888888888888889	0.244444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Run-SP154	-1.96400401326668
OTU_2718	6.235955196821e-06	0.0444444444444444	0.0206359610763276	0	0.0555555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Cytophagaceae	1.58879754197421
OTU_7162	2.0833085449503e-05	0.188888888888889	0.0679823243835238	0.0222222222222222	0.122222222222222	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Pilimelia	4.55681142708047
OTU_34	0.00594234657528813	0.744444444444444	1	1	1	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bacillus	-23
OTU_5311	9.50475899154936e-06	0.0888888888888889	0.0313564123405871	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OM1 clade	3.13176478575282
OTU_3408	0.000211552287093634	0.566666666666667	0.550871975086043	0.444444444444444	0.655555555555556	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Bryobacter	0.301246484651164
OTU_1534	1.44393287678483e-05	0.1	0.0474118844372622	0.0111111111111111	0.1	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	MSBL9	2.3475382393476
OTU_10574	5.31477817503882e-05	0.244444444444444	0.167774132572316	0.1	0.244444444444444	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 6	1.9465491688809
OTU_13798	1.31374892650142e-05	0.0777777777777778	0.0431912018497453	0.0111111111111111	0.0888888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Geothrix	1.61405600201848
OTU_10676	1.62672781807368e-06	0.0222222222222222	0.00540624634226451	0	0.0222222222222222	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	TA06	1.51343782919619
OTU_585	8.6970103461495e-05	0.488888888888889	0.264442766105677	0.177777777777778	0.355555555555556	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	B1-7BS	4.82791128497332
OTU_1384	0.000223819991319844	0.322222222222222	0.573428978607933	0.466666666666667	0.677777777777778	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	RB41	-4.81855785649461
OTU_5501	9.78684265345812e-05	0.277777777777778	0.293854813028414	0.2	0.388888888888889	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	-0.33482186631803
OTU_4960	9.4423834640921e-06	0.0888888888888889	0.0311524731871314	0	0.0666666666666667	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Armatimonadetes	3.15280485773209
OTU_2009	5.00419386919437e-05	0.133333333333333	0.158493124605798	0.0888888888888889	0.233333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	OPB41	-0.653573207618798
OTU_1100	0.000111782104222949	0.555555555555556	0.330167654151304	0.233333333333333	0.433333333333333	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Latescibacteria	4.54675480831945
OTU_5910	2.65270205772474e-06	0.0333333333333333	0.00880761157818808	0	0.0333333333333333	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	WD2101 soil group	2.20731495796307
OTU_14062	9.69521288835699e-06	0.0888888888888889	0.0319789564943948	0	0.0777777777777778	Above neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Subgroup 17	3.0685611417941
OTU_10686	1.7302923493877e-05	0.0888888888888889	0.0566575820802649	0.0111111111111111	0.111111111111111	Neutral envelope	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Anaerolineaceae	1.32262116771021
OTU_8356	0.000254459419230577	0.388888888888889	0.625728868509972	0.522222222222222	0.722222222222222	Below neutral	0.102903264863042	17996.3333333333	5.55668747337421e-05	0.711545466386703	Gaiellales	-4.64290725778425
