FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	NegativePrevalence	BiologicalPrevalence	TotalReads	FrequencyP	PrevalenceP	CombinedP	GlobalContaminant	BatchContaminant
Seq598	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.0666666666666667	0.00371057513914657	49	0.893328165058885	0.00780982844276493	0.0416174632750846	TRUE	FALSE
Seq599	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	49				FALSE	FALSE
Seq600	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.012987012987013	49	0.529048274528138	0.658487715846066	0.71572461942606	FALSE	FALSE
Seq601	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.0666666666666667	0.00371057513914657	49	0.424571097381276	0.00780982844276493	0.0222460456815247	TRUE	FALSE
Seq602	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unknown	unknown	0	0.025974025974026	37	0.972869541811612	0.767880776365081	0.964906446923413	FALSE	FALSE
Seq603	unknown	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	12				FALSE	FALSE
Seq605	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0333951762523191	39	0.744160399844585	0.81425936126415	0.909500157527668	FALSE	FALSE
Seq606	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	0	0.0185528756957328	42	0.920418260441843	0.710398271950287	0.93166178362538	FALSE	FALSE
Seq608	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	0	0.00185528756957328	11				FALSE	FALSE
Seq609	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.0111317254174397	46	0.875267828988861	0.639265636062543	0.884424858814117	FALSE	FALSE
Seq610	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00742115027829314	43	0.652566054758079	0.597635155545136	0.757223955463226	FALSE	FALSE
Seq611	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	unknown	0	0.00371057513914657	46	0.633820039674824	0.55137812817149	0.716885674786698	FALSE	FALSE
Seq612	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.0111317254174397	46	0.992641218621808	0.639265636062543	0.923173403906975	FALSE	FALSE
Seq613	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	0	0.00556586270871985	21	0.965817349407831	0.575114735146543	0.882045052375389	FALSE	FALSE
Seq614	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	0.0333333333333333	0.00371057513914657	37	0.181499805434948	0.0790196493679254	0.0752177387220868	TRUE	FALSE
Seq615	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.00556586270871985	46	0.586600918663768	0.575114735146543	0.703940028541628	FALSE	FALSE
Seq616	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unknown	0	0.00556586270871985	46	0.490812689176105	0.575114735146543	0.639315410378477	FALSE	FALSE
Seq617	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0296846011131725	38	0.602406453733135	0.79231795485099	0.83031399278914	FALSE	FALSE
Seq618	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0	0.00371057513914657	46	0.0800323802190792	0.55137812817149	0.181836843327147	FALSE	FALSE
Seq619	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00927643784786642	35	0.861019961338601	0.618999660560439	0.868363436197678	FALSE	FALSE
Seq620	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00927643784786642	32	0.887520812161205	0.618999660560439	0.878436395839168	FALSE	FALSE
Seq621	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Aeribacillus	0	0.00371057513914657	45	0.51629525881659	0.55137812817149	0.642341326047306	FALSE	FALSE
Seq622	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	0	0.00185528756957328	45				FALSE	FALSE
Seq623	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	0	0.0408163265306122	33	0.637733421715075	0.851619124945876	0.874645460794948	FALSE	FALSE
Seq624	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00556586270871985	21	0.496664633478765	0.575114735146543	0.643552424228646	FALSE	FALSE
Seq625	unknown	unknown	unknown	unknown	unknown	unknown	0	0.00185528756957328	29				FALSE	FALSE
Seq626	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0.0666666666666667	0.00185528756957328	29		0.00397138084642724		FALSE	FALSE
Seq627	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0	0.00371057513914657	38	0.0461152455421042	0.55137812817149	0.118793283369938	FALSE	FALSE
Seq628	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.1	0.00371057513914657	44	0.909864085500822	0.00063325137034233	0.00487390412494464	TRUE	FALSE
Seq629	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	0	0.0296846011131725	39	0.4834059133306	0.79231795485099	0.750583604930669	FALSE	FALSE
Seq630	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.0333333333333333	0.00371057513914657	43	0.330888923197914	0.0790196493679254	0.121426216377431	FALSE	FALSE
Seq631	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0.00185528756957328	43				FALSE	FALSE
Seq632	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.012987012987013	27	0.512097150394257	0.658487715846066	0.703773582511677	FALSE	FALSE
Seq633	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.0148423005565863	24	0.611993055960329	0.676717908950369	0.779231485234993	FALSE	FALSE
Seq634	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00927643784786642	23	0.992425420555962	0.618999660560439	0.913636469379591	FALSE	FALSE
Seq635	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0185528756957328	39	0.581254703446372	0.710398271950287	0.778150388940168	FALSE	FALSE
Seq636	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.00185528756957328	14				FALSE	FALSE
Seq637	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	0.0333333333333333	0.00185528756957328	42		0.0527240773286469		FALSE	FALSE
Seq638	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sneathia	0.0333333333333333	0	42				FALSE	FALSE
Seq639	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.012987012987013	21	0.594177785306739	0.658487715846066	0.758410572385462	FALSE	FALSE
Seq640	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.025974025974026	34	0.421053716014455	0.767880776365081	0.688383661441588	FALSE	FALSE
Seq641	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.0111317254174397	41	0.621561172111091	0.639265636062543	0.764072585415165	FALSE	TRUE
Seq642	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unknown	0.0666666666666667	0.00185528756957328	41		0.00397138084642724		FALSE	FALSE
Seq643	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00742115027829314	27	0.533274675592631	0.597635155545136	0.683139285582753	FALSE	FALSE
Seq644	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0	0.00185528756957328	8				FALSE	FALSE
Seq645	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.012987012987013	34	0.438885131528108	0.658487715846066	0.647744543428096	FALSE	FALSE
Seq646	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.0333333333333333	0	41				FALSE	FALSE
Seq647	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.00742115027829314	39	0.963300943425032	0.597635155545136	0.893584841183018	FALSE	FALSE
Seq648	Bacteria	unknown	unknown	unknown	unknown	unknown	0	0.00556586270871985	41	0.965812838752509	0.575114735146543	0.882043527099984	FALSE	FALSE
Seq649	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	0	0.00185528756957328	41				FALSE	FALSE
Seq650	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	0.0333333333333333	0	41				FALSE	FALSE
Seq651	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	0.0333333333333333	0.00556586270871985	40	0.00524944561103361	0.1051886294959	0.00469444855439506	TRUE	FALSE
Seq652	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.012987012987013	21	0.631091251250436	0.658487715846066	0.780480109383048	FALSE	FALSE
Seq653	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	40	0.515761483306983	0.55137812817149	0.641971396869013	FALSE	FALSE
Seq654	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	40	0.702790059841051	0.55137812817149	0.75486818747962	FALSE	FALSE
Seq655	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.00185528756957328	40				FALSE	FALSE
Seq656	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	unknown	0	0.00185528756957328	6				FALSE	FALSE
Seq657	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.0166975881261596	39	0.534872491316471	0.694005721305964	0.739069028077256	FALSE	FALSE
Seq658	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	0	0.00556586270871985	30	0.941831764806061	0.575114735146543	0.873761648381538	FALSE	FALSE
Seq659	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unknown	0	0.0166975881261596	32	0.698123837051861	0.694005721305964	0.835588440874864	FALSE	FALSE
Seq661	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0.00371057513914657	26	0.725793271444252	0.55137812817149	0.766687169964608	FALSE	FALSE
Seq662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	0.0333333333333333	0.00556586270871985	22	0.782623357418651	0.1051886294959	0.28789234963921	FALSE	FALSE
Seq663	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unknown	0.0333333333333333	0.00371057513914657	38	0.417063870047226	0.0790196493679254	0.145421872096156	FALSE	FALSE
Seq664	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	0.0333333333333333	0.00185528756957328	38		0.0527240773286469		FALSE	FALSE
Seq665	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	0.0333333333333333	0	38				FALSE	FALSE
Seq666	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0.0333333333333333	0	38				FALSE	FALSE
Seq667	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00371057513914657	37	0.976709279600641	0.55137812817149	0.871836515603299	FALSE	FALSE
Seq668	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0.0333333333333333	0.00185528756957328	37		0.0527240773286469		FALSE	FALSE
Seq669	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0.00185528756957328	14				FALSE	FALSE
Seq670	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00185528756957328	37				FALSE	FALSE
Seq671	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.1	0	37		6.64666250447789e-05		FALSE	FALSE
Seq672	Bacteria	Candidatus_Saccharibacteria	unknown	unknown	unknown	unknown	0	0.0111317254174397	36	0.831270963999998	0.639265636062543	0.867374338939475	FALSE	FALSE
Seq673	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00371057513914657	3	0.657360033395269	0.55137812817149	0.730293180090738	FALSE	FALSE
Seq674	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0111317254174397	29	0.547323853679787	0.639265636062543	0.717317343212655	FALSE	FALSE
Seq676	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0278293135435993	32	0.842696590558721	0.780427761426428	0.933265331981592	FALSE	FALSE
Seq678	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0.0148423005565863	26	0.551966685598664	0.676717908950369	0.741362072085346	FALSE	FALSE
Seq679	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0333951762523191	20	0.999961578734436	0.81425936126415	0.981563964176397	FALSE	FALSE
Seq680	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	0	0.00927643784786642	31	0.839216339162304	0.618999660560439	0.859697943612436	FALSE	FALSE
Seq681	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unknown	unknown	0	0.00371057513914657	6	0.964196287126534	0.55137812817149	0.867522092889448	FALSE	FALSE
Seq682	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	0	0.0111317254174397	29	0.413485145963807	0.639265636062543	0.616031922151613	FALSE	FALSE
Seq683	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0.00371057513914657	31	0.22277648612182	0.55137812817149	0.380407418540559	FALSE	FALSE
Seq684	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0.0333333333333333	0.00185528756957328	35		0.0527240773286469		FALSE	FALSE
Seq685	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00742115027829314	20	0.63671723760519	0.597635155545136	0.748189167768259	FALSE	FALSE
Seq686	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	0.0333333333333333	0.00185528756957328	34		0.0527240773286469		FALSE	FALSE
Seq687	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	34				FALSE	FALSE
Seq688	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	0	0.00185528756957328	5				FALSE	FALSE
Seq689	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	0	0.00556586270871985	34	0.012813664637859	0.575114735146543	0.0435558849149209	TRUE	FALSE
Seq690	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	0	0.00371057513914657	34	0.422213369517378	0.55137812817149	0.572122450356844	FALSE	FALSE
Seq691	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00742115027829314	29	0.893957070497936	0.597635155545136	0.869173099512795	FALSE	FALSE
Seq692	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Pseudoclavibacter	0.0333333333333333	0	12				FALSE	FALSE
Seq693	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0.00185528756957328	25				FALSE	FALSE
Seq694	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00927643784786642	21	0.614654436548319	0.618999660560439	0.748137261648928	FALSE	FALSE
Seq695	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	0	0.00556586270871985	22	0.554042287559216	0.575114735146543	0.683064025223504	FALSE	FALSE
Seq696	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	0	0.00185528756957328	33				FALSE	FALSE
Seq697	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.00742115027829314	33	0.604731228093391	0.597635155545136	0.729230837178822	FALSE	FALSE
Seq698	Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown	unknown	0	0.00742115027829314	32	0.567056344436068	0.597635155545136	0.705599029219563	FALSE	FALSE
Seq699	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.0666666666666667	0	32		0.00134594915715735		FALSE	FALSE
Seq700	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	0.0333333333333333	0.00185528756957328	24		0.0527240773286469		FALSE	FALSE
Seq702	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium	0.0666666666666667	0	32		0.00134594915715735		FALSE	FALSE
Seq703	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	0.0333333333333333	0.00185528756957328	32		0.0527240773286469		FALSE	FALSE
Seq704	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.00927643784786642	16	0.537481443250397	0.618999660560439	0.698841954173752	FALSE	FALSE
Seq705	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopococcus	0	0.00185528756957328	32				FALSE	FALSE
Seq706	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.1	0	31		6.64666250447789e-05		FALSE	FALSE
Seq709	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	0	0.00185528756957328	21				FALSE	FALSE
Seq710	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00185528756957328	31				FALSE	FALSE
Seq711	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	0	0.00185528756957328	31				FALSE	FALSE
Seq712	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0.1	0	31		6.64666250447789e-05		FALSE	FALSE
Seq713	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0	0.0148423005565863	30	0.505362540369737	0.676717908950369	0.708934030730097	FALSE	FALSE
Seq714	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.012987012987013	18	0.512734435867636	0.658487715846066	0.704229496368744	FALSE	FALSE
Seq715	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella	0	0.0241187384044527	28	0.627761367247943	0.754642037374497	0.827665909989362	FALSE	FALSE
Seq716	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.00185528756957328	30				FALSE	FALSE
Seq717	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	0.0666666666666667	0	30		0.00134594915715735		FALSE	FALSE
Seq718	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	0.0333333333333333	0	30				FALSE	FALSE
Seq719	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0111317254174397	14	0.705026946089533	0.639265636062543	0.809886475355204	FALSE	FALSE
Seq721	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas	0	0.00185528756957328	30				FALSE	FALSE
Seq722	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	0.0333333333333333	0.00185528756957328	24		0.0527240773286469		FALSE	FALSE
Seq723	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	0	0.00556586270871985	30	0.63253652066438	0.575114735146543	0.731637600503358	FALSE	FALSE
Seq724	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0241187384044527	15	0.691409632850401	0.754642037374497	0.861194105288922	FALSE	FALSE
Seq725	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	0	0.0111317254174397	19	0.46160003654303	0.639265636062543	0.655233881228419	FALSE	FALSE
Seq726	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	0	0.012987012987013	28	0.541734870836851	0.658487715846066	0.724434380215104	FALSE	FALSE
Seq727	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00556586270871985	21	0.912044958668605	0.575114735146543	0.862984694664297	FALSE	FALSE
Seq728	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	0	0.00556586270871985	17	0.226737665966081	0.575114735146543	0.396044533120917	FALSE	FALSE
Seq729	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	0	0.0111317254174397	18	0.524886110790788	0.639265636062543	0.701956218284887	FALSE	TRUE
Seq730	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	0	0.00371057513914657	22	0.393182248908513	0.55137812817149	0.548227416967625	FALSE	FALSE
Seq731	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	0	0.0204081632653061	29	0.987768812996523	0.725940404045979	0.955551545026223	FALSE	FALSE
Seq732	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	0	0.00185528756957328	5				FALSE	FALSE
Seq733	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	0	0.00185528756957328	5				FALSE	FALSE
