FeatureID	FeatureState	TotalReads	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	BestRank	BestTaxon	Lineage
OTU_79	Primary core	2570	90	1	86	0.9555555555555556	0.0013994836503092762	0.0015867429785079677	0.008780451352563145	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_466	Intermediate	556	72	0.8	41	0.45555555555555555	3.57316800854976e-4	3.4327980391067316e-4	0.006029285099052541	Order	PeM15	Bacteria > Actinobacteria > Actinobacteria > PeM15 > Unknown family > Unknown genus > Unknown species
OTU_5222	Intermediate	154	57	0.6333333333333333	19	0.2111111111111111	1.0972383105878782e-4	9.50810967666253e-5	0.0020738920039941626	Order	Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species
OTU_2047	Intermediate	395	43	0.4777777777777778	25	0.2777777777777778	2.3383713602862473e-4	2.4387683910920125e-4	0.005494080321906678	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5169	Persistently rare	22	11	0.12222222222222222	2	0.022222222222222223	1.366480922408482e-5	1.3583013823803615e-5	4.82392667631452e-4	Family	WCHB1-69	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > WCHB1-69 > Unknown genus > Unknown species
OTU_152	Intermediate	546	74	0.8222222222222222	51	0.5666666666666667	3.012797252095793e-4	3.3710570671803515e-4	0.0034147777450691786	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_11829	Persistently rare	5	5	0.05555555555555555	0	0	3.1454005395206728e-6	3.087048596319003e-6	7.530120481927712e-5	Phylum	Latescibacteria	Bacteria > Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_12033	Intermediate	247	49	0.5444444444444444	23	0.25555555555555554	1.5986684813838146e-4	1.5250020065815876e-4	0.0025051576775714708	Genus	Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species
OTU_3817	Intermediate	520	76	0.8444444444444444	48	0.5333333333333333	2.773572508842013e-4	3.2105305401717633e-4	0.0022743083426981325	Genus	Aquabacterium	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Aquabacterium > Unknown species
OTU_1751	Intermediate	681	80	0.8888888888888888	62	0.6888888888888889	4.2095554944707566e-4	4.2045601881864823e-4	0.0037593984962406013	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
OTU_2382	Persistently rare	36	24	0.26666666666666666	6	0.06666666666666667	2.2036771341741653e-5	2.2226749893496824e-5	2.3016725487187356e-4	Family	ABS-19	Bacteria > Acidobacteria > Holophagae > Subgroup 10 > ABS-19 > Unknown genus > Unknown species
OTU_526	Intermediate	646	83	0.9222222222222223	63	0.7	4.535740423135463e-4	3.988466786444152e-4	0.006657661134697028	Family	Sphingomonadaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Sphingomonadales > Sphingomonadaceae > Unknown genus > Unknown species
OTU_13719	Persistently rare	18	9	0.1	3	0.03333333333333333	1.4072414794540092e-5	1.1113374946748412e-5	4.312575470070726e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_9363	Intermediate	69	19	0.2111111111111111	7	0.07777777777777778	3.432521250389314e-5	4.260127062920224e-5	0.00101793125048939	Family	Porphyromonadaceae	Bacteria > Bacteroidetes > Bacteroidia > Bacteroidales > Porphyromonadaceae > Unknown genus > Unknown species
OTU_7917	Intermediate	49	11	0.12222222222222222	4	0.044444444444444446	3.4011422007475436e-5	3.0253076243926232e-5	0.0018865287870318613	Family	Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species
OTU_8780	Persistently rare	34	13	0.14444444444444443	5	0.05555555555555555	2.435099519174492e-5	2.0991930454969223e-5	5.175090564084871e-4	Genus	Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species
OTU_2839	Persistently rare	88	43	0.4777777777777778	14	0.15555555555555556	6.160590397744503e-5	5.433205529521446e-5	7.128218836318275e-4	Phylum	TA06	Bacteria > TA06 > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_1289	Intermediate	425	74	0.8222222222222222	47	0.5222222222222223	2.7745536416744074e-4	2.623991306871153e-4	0.005148005148005148	Family	Rhodocyclaceae	Bacteria > Proteobacteria > Betaproteobacteria > Rhodocyclales > Rhodocyclaceae > Unknown genus > Unknown species
OTU_5888	Intermediate	366	59	0.6555555555555556	37	0.4111111111111111	2.3834897821504254e-4	2.2597195725055104e-4	0.0028718703976435937	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_2161	Persistently rare	149	62	0.6888888888888889	31	0.34444444444444444	9.129426962789824e-5	9.19940481703063e-5	6.624909660322814e-4	Phylum	Chloroflexi	Bacteria > Chloroflexi > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5400	Persistently rare	14	12	0.13333333333333333	1	0.011111111111111112	9.758385244689635e-6	8.643736069693209e-6	1.5362162992549352e-4	Phylum	Hydrogenedentes	Bacteria > Hydrogenedentes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_151	Intermediate	606	71	0.7888888888888889	57	0.6333333333333333	3.450065849414061e-4	3.741502898738632e-4	0.0029017047515415306	Family	Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species
OTU_1187	Intermediate	339	69	0.7666666666666667	52	0.5777777777777777	2.128491730565613e-4	2.0930189483042843e-4	0.001987472898096844	Family	Methylophilaceae	Bacteria > Proteobacteria > Betaproteobacteria > Methylophilales > Methylophilaceae > Unknown genus > Unknown species
OTU_730	Intermediate	319	70	0.7777777777777778	47	0.5222222222222223	2.0003038154904265e-4	1.969537004451524e-4	0.0012524601896582574	Order	TRA3-20	Bacteria > Proteobacteria > Betaproteobacteria > TRA3-20 > Unknown family > Unknown genus > Unknown species
OTU_10281	Persistently rare	25	19	0.2111111111111111	2	0.022222222222222223	1.5111551441129794e-5	1.5435242981595016e-5	2.736102877468193e-4	Order	GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species
OTU_3242	Persistently rare	72	29	0.32222222222222224	9	0.1	4.515421334763581e-5	4.445349978699365e-5	5.125248254212314e-4	Order	KI89A clade	Bacteria > Proteobacteria > Gammaproteobacteria > KI89A clade > Unknown family > Unknown genus > Unknown species
OTU_3436	Conditionally rare	736	50	0.5555555555555556	29	0.32222222222222224	3.051028250397187e-4	4.544135533781573e-4	0.012067212500668915	Order	Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species
OTU_441	Intermediate	635	61	0.6777777777777778	36	0.4	3.9002678459100146e-4	3.920551717325134e-4	0.005346164127238706	Class	Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5487	Intermediate	174	32	0.35555555555555557	12	0.13333333333333333	1.1949104445190392e-4	1.0742929115190131e-4	0.0049355198216844455	Order	Ignavibacteriales	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > Unknown family > Unknown genus > Unknown species
OTU_7766	Persistently rare	9	7	0.07777777777777778	1	0.011111111111111112	4.893879297556035e-6	5.556687473374206e-6	1.2870841109466504e-4	Order	SC-I-84	Bacteria > Proteobacteria > Betaproteobacteria > SC-I-84 > Unknown family > Unknown genus > Unknown species
OTU_442	Conditionally rare	732	57	0.6333333333333333	33	0.36666666666666664	5.233631671693324e-4	4.519439145011021e-4	0.023269058660808722	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
OTU_2263	Intermediate	129	49	0.5444444444444444	14	0.15555555555555556	8.597582554956959e-5	7.964585378503028e-5	0.0016272068993572533	Family	RB41	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > RB41 > Unknown genus > Unknown species
OTU_1011	Intermediate	266	41	0.45555555555555555	18	0.2	1.7074156323469025e-4	1.6423098532417096e-4	0.006207488608598032	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_6409	Persistently rare	168	58	0.6444444444444445	25	0.2777777777777778	1.1277608146595818e-4	1.037248328363185e-4	8.328528413095009e-4	Family	Xanthomonadales Incertae Sedis	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadales Incertae Sedis > Unknown genus > Unknown species
OTU_12059	Persistently rare	22	12	0.13333333333333333	4	0.044444444444444446	1.3571069102696112e-5	1.3583013823803615e-5	2.870758454383648e-4	Genus	Leptolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Leptolinea > Unknown species
OTU_275	Primary core	1650	89	0.9888888888888889	86	0.9555555555555556	9.557023523404332e-4	0.001018726036785271	0.005068482550491372	Genus	Xenophilus	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Xenophilus > Unknown species
OTU_3349	Persistently rare	5	5	0.05555555555555555	0	0	3.146774861267844e-6	3.087048596319003e-6	7.681081496274676e-5	Family	Methylococcaceae	Bacteria > Proteobacteria > Gammaproteobacteria > Methylococcales > Methylococcaceae > Unknown genus > Unknown species
OTU_105	Primary core	1528	90	1	84	0.9333333333333333	8.884443097001499e-4	9.434020510350874e-4	0.004269618501680174	Class	OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_5304	Persistently rare	22	18	0.2	2	0.022222222222222223	1.3468468116301478e-5	1.3583013823803615e-5	1.7640832647300954e-4	Family	Chitinophagaceae	Bacteria > Bacteroidetes > Sphingobacteriia > Sphingobacteriales > Chitinophagaceae > Unknown genus > Unknown species
OTU_5517	Persistently rare	24	12	0.13333333333333333	3	0.03333333333333333	1.4628790506934015e-5	1.4817833262331216e-5	3.639672429481347e-4	Genus	Burkholderia	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Burkholderiaceae > Burkholderia > Unknown species
OTU_7540	Intermediate	121	46	0.5111111111111111	19	0.2111111111111111	8.809758737278422e-5	7.470657603091988e-5	0.0015027322404371586	Order	Subgroup 18	Bacteria > Acidobacteria > Acidobacteria > Subgroup 18 > Unknown family > Unknown genus > Unknown species
OTU_11547	Persistently rare	98	36	0.4	16	0.17777777777777778	5.75427160395889e-5	6.0506152487852464e-5	7.587973062695627e-4	Family	Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species
OTU_17	Primary core	1995	88	0.9777777777777777	87	0.9666666666666667	0.0011942010890158496	0.0012317323899312823	0.020010625110678235	Family	Rhodobacteraceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhodobacterales > Rhodobacteraceae > Unknown genus > Unknown species
OTU_4630	Persistently rare	45	16	0.17777777777777778	7	0.07777777777777778	2.4933381244232794e-5	2.778343736687103e-5	3.6863447258939384e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_2562	Persistently rare	183	39	0.43333333333333335	20	0.2222222222222222	1.164022920366402e-4	1.1298597862527552e-4	8.635578583765112e-4	Order	Gaiellales	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Unknown family > Unknown genus > Unknown species
OTU_2820	Persistently rare	71	33	0.36666666666666664	13	0.14444444444444443	4.2447781901143755e-5	4.383609006772984e-5	6.544113272651555e-4	Genus	Kineosporia	Bacteria > Actinobacteria > Actinobacteria > Kineosporiales > Kineosporiaceae > Kineosporia > Unknown species
OTU_13025	Persistently rare	36	19	0.2111111111111111	8	0.08888888888888889	2.177575871642249e-5	2.2226749893496824e-5	3.0790547301978293e-4	Genus	Anaerolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Anaerolinea > Unknown species
OTU_7268	Persistently rare	43	10	0.1111111111111111	4	0.044444444444444446	2.1059042519032833e-5	2.654861792834343e-5	7.514761137949544e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_5883	Persistently rare	9	4	0.044444444444444446	2	0.022222222222222223	6.911299416359734e-6	5.556687473374206e-6	3.450060376056581e-4	Genus	Leptolinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Leptolinea > Unknown species
OTU_109	Intermediate	1978	80	0.8888888888888888	59	0.6555555555555556	0.001312527085926219	0.0012212364247037976	0.01254577512545775	Genus	Anderseniella	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Rhodobiaceae > Anderseniella > Unknown species
OTU_7101	Persistently rare	10	9	0.1	0	0	6.2950552651987155e-6	6.174097192638006e-6	9.368559115608019e-5	Genus	Haliangium	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Haliangiaceae > Haliangium > Unknown species
OTU_619	Persistently rare	95	38	0.4222222222222222	16	0.17777777777777778	5.709418192049645e-5	5.865392333006106e-5	6.165228113440197e-4	Genus	Nannocystis	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Nannocystaceae > Nannocystis > Unknown species
OTU_4639	Intermediate	398	55	0.6111111111111112	28	0.3111111111111111	2.714498549707125e-4	2.457290682669927e-4	0.005080440304826418	Genus	Geothermobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Geobacteraceae > Geothermobacter > Unknown species
OTU_10930	Persistently rare	135	42	0.4666666666666667	17	0.18888888888888888	7.855343875253377e-5	8.335031210061309e-5	8.879023307436182e-4	Class	KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species
OTU_2523	Persistently rare	31	21	0.23333333333333334	4	0.044444444444444446	1.953119934236173e-5	1.9139701297177822e-5	1.7820547090795688e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_4600	Persistently rare	32	19	0.2111111111111111	6	0.06666666666666667	2.0978887697637712e-5	1.9757111016441622e-5	2.894356005788712e-4	Family	Caldilineaceae	Bacteria > Chloroflexi > Caldilineae > Caldilineales > Caldilineaceae > Unknown genus > Unknown species
OTU_7676	Persistently rare	92	24	0.26666666666666666	10	0.1111111111111111	6.930172185364956e-5	5.680169417226966e-5	9.648784253184099e-4	Family	MNG7	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > MNG7 > Unknown genus > Unknown species
OTU_6539	Persistently rare	53	30	0.3333333333333333	9	0.1	3.561508667583328e-5	3.272271512098144e-5	4.718316504671133e-4	Family	Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species
OTU_1641	Intermediate	534	74	0.8222222222222222	47	0.5222222222222223	3.263622821931411e-4	3.2969679008686955e-4	0.004246284501061571	Order	Rhizobiales	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Unknown family > Unknown genus > Unknown species
OTU_2499	Persistently rare	12	7	0.07777777777777778	3	0.03333333333333333	6.967701892738876e-6	7.408916631165608e-6	1.2813120635530784e-4	Family	Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species
OTU_6037	Persistently rare	21	16	0.17777777777777778	4	0.044444444444444446	1.4431445279633081e-5	1.2965604104539813e-5	1.7456576765296326e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_8365	Persistently rare	34	22	0.24444444444444444	6	0.06666666666666667	2.390763785361793e-5	2.0991930454969223e-5	3.0724325985098704e-4	Order	Pla1 lineage	Bacteria > Planctomycetes > Phycisphaerae > Pla1 lineage > Unknown family > Unknown genus > Unknown species
OTU_4281	Persistently rare	29	16	0.17777777777777778	5	0.05555555555555555	1.6946296475523764e-5	1.7904881858650218e-5	2.90065264684554e-4	Family	Hydrogenophilaceae	Bacteria > Proteobacteria > Betaproteobacteria > Hydrogenophilales > Hydrogenophilaceae > Unknown genus > Unknown species
OTU_13220	Intermediate	70	22	0.24444444444444444	11	0.12222222222222222	4.928743115506072e-5	4.3218680348466046e-5	0.0012594458438287153	Family	Desulfobacteraceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Unknown genus > Unknown species
OTU_2749	Persistently rare	31	15	0.16666666666666666	5	0.05555555555555555	1.8804103909489738e-5	1.9139701297177822e-5	4.434589800443459e-4	Order	Acidimicrobiales	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Unknown family > Unknown genus > Unknown species
OTU_4731	Intermediate	652	66	0.7333333333333333	53	0.5888888888888889	4.4731641765035886e-4	4.0255113695999805e-4	0.0014445173998686802	Genus	Bacillus	Bacteria > Firmicutes > Bacilli > Bacillales > Bacillaceae > Bacillus > Unknown species
OTU_6988	Persistently rare	50	20	0.2222222222222222	7	0.07777777777777778	3.49105979247312e-5	3.087048596319003e-5	8.584824671465363e-4	Family	Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species
OTU_504	Intermediate	266	65	0.7222222222222222	35	0.3888888888888889	1.747967447290846e-4	1.6423098532417096e-4	0.0027494456762749446	Order	Subgroup 6	Bacteria > Acidobacteria > Acidobacteria > Subgroup 6 > Unknown family > Unknown genus > Unknown species
