FeatureID	PositiveSamples	RawPresence	DetectedSamples	Prevalence	EqualSampleMean	PooledReadFraction	MaximumSampleAbundance	TotalReads	PrimaryCore	IWPrevalence	CWPrevalence	TWPrevalence	IWCore	CWCore	TWCore	BestRank	BestTaxon	DisplayLabel	Lineage	FeatureState
OTU_4971	12	0.13333333333333333	4	0.044444444444444446	2.1164418336383454e-5	2.1609340174233023e-5	7.673691045392834e-4	35	FALSE	0	0.06666666666666667	0.06666666666666667	FALSE	FALSE	FALSE	Family	Hados.Sed.Eubac.3	F · Hados.Sed.Eubac.3	Bacteria > Fusobacteria > Fusobacteriia > Fusobacteriales > Hados.Sed.Eubac.3 > Unknown genus > Unknown species	Persistently rare
OTU_1972	70	0.7777777777777778	44	0.4888888888888889	2.0723934047216428e-4	1.9818851988368002e-4	0.003036673674375146	321	FALSE	0.6	0.3	0.5666666666666667	FALSE	FALSE	FALSE	Genus	Geobacter	G · Geobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfuromonadales > Geobacteraceae > Geobacter > Unknown species	Intermediate
OTU_832	83	0.9222222222222223	74	0.8222222222222222	5.772235439225758e-4	4.6614433804416947e-4	0.008297954457738324	755	TRUE	0.8333333333333334	0.8	0.8333333333333334	TRUE	TRUE	TRUE	Genus	Gaiella	G · Gaiella	Bacteria > Actinobacteria > Thermoleophilia > Gaiellales > Gaiellaceae > Gaiella > Unknown species	Primary core
OTU_210	53	0.5888888888888889	16	0.17777777777777778	8.410659879750537e-5	7.594139546944748e-5	0.002469284509756685	123	FALSE	0.2	0.16666666666666666	0.16666666666666666	FALSE	FALSE	FALSE	Class	Chloroplast	C · Chloroplast	Bacteria > Cyanobacteria > Chloroplast > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_5816	20	0.2222222222222222	5	0.05555555555555555	2.140652252979621e-5	2.2844159612760624e-5	2.862766147790302e-4	37	FALSE	0.16666666666666666	0	0	FALSE	FALSE	FALSE	Genus	Hirschia	G · Hirschia	Bacteria > Proteobacteria > Alphaproteobacteria > Caulobacterales > Hyphomonadaceae > Hirschia > Unknown species	Persistently rare
OTU_11690	6	0.06666666666666667	0	0	3.9394980433061625e-6	3.704458315582804e-6	9.64785335262904e-5	6	FALSE	0	0	0	FALSE	FALSE	FALSE	Genus	Brachymonas	G · Brachymonas	Bacteria > Proteobacteria > Betaproteobacteria > Burkholderiales > Comamonadaceae > Brachymonas > Unknown species	Persistently rare
OTU_449	20	0.2222222222222222	7	0.07777777777777778	1.997622189538422e-5	2.2226749893496824e-5	2.664535038635758e-4	36	FALSE	0.06666666666666667	0.16666666666666666	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_303	82	0.9111111111111111	60	0.6666666666666666	2.3515714117941912e-4	2.3708533219729945e-4	0.0025167785234899327	384	FALSE	0.7666666666666667	0.5333333333333333	0.7	FALSE	FALSE	FALSE	Order	GR-WP33-30	O · GR-WP33-30	Bacteria > Proteobacteria > Deltaproteobacteria > GR-WP33-30 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_91	87	0.9666666666666667	64	0.7111111111111111	5.758989198149949e-4	6.371668302802422e-4	0.00637106634918592	1032	FALSE	0.5	0.7	0.9333333333333333	FALSE	FALSE	TRUE	Genus	Arenimonas	G · Arenimonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Arenimonas > Unknown species	Intermediate
OTU_4060	26	0.28888888888888886	8	0.08888888888888889	3.131671645091853e-5	3.7044583155828036e-5	5.127620783956245e-4	60	FALSE	0.1	0.1	0.06666666666666667	FALSE	FALSE	FALSE	Class	S085	C · S085	Bacteria > Chloroflexi > S085 > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_25	90	1	90	1	0.0033040886842538907	0.0035667759481869763	0.03001684311838306	5777	TRUE	1	1	1	TRUE	TRUE	TRUE	Class	KD4-96	C · KD4-96	Bacteria > Chloroflexi > KD4-96 > Unknown order > Unknown family > Unknown genus > Unknown species	Primary core
OTU_6091	57	0.6333333333333333	18	0.2	9.452315067482562e-5	9.26114578895701e-5	0.001518853595720795	150	FALSE	0.3333333333333333	0.1	0.16666666666666666	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_2982	32	0.35555555555555557	13	0.14444444444444443	1.241273972892287e-4	1.037248328363185e-4	0.004028480419711448	168	FALSE	0	0.43333333333333335	0	FALSE	FALSE	FALSE	Class	MB-A2-108	C · MB-A2-108	Bacteria > Actinobacteria > MB-A2-108 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_4309	32	0.35555555555555557	15	0.16666666666666666	6.35168961038134e-5	8.211549266208548e-5	9.787800485474903e-4	133	FALSE	0.2	0	0.3	FALSE	FALSE	FALSE	Family	Coriobacteriaceae	F · Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species	Persistently rare
OTU_395	51	0.5666666666666667	32	0.35555555555555557	3.6242275385048214e-4	3.4327980391067316e-4	0.005435266862692685	556	FALSE	0.03333333333333333	0.16666666666666666	0.8666666666666667	FALSE	FALSE	TRUE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_153	66	0.7333333333333333	37	0.4111111111111111	2.109344377655501e-4	2.2473713781202343e-4	0.0025741682218933006	364	FALSE	0.3	0.4	0.5333333333333333	FALSE	FALSE	FALSE	Family	Cytophagaceae	F · Cytophagaceae	Bacteria > Bacteroidetes > Cytophagia > Cytophagales > Cytophagaceae > Unknown genus > Unknown species	Intermediate
OTU_5873	4	0.044444444444444446	0	0	2.4102252383493233e-6	2.4696388770552028e-6	7.681081496274676e-5	4	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Nitrospinaceae	F · Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species	Persistently rare
OTU_810	29	0.32222222222222224	12	0.13333333333333333	4.579249064036864e-5	5.1245006698895455e-5	8.830902461257976e-4	83	FALSE	0.16666666666666666	0.13333333333333333	0.1	FALSE	FALSE	FALSE	Genus	Pirellula	G · Pirellula	Bacteria > Planctomycetes > Planctomycetacia > Planctomycetales > Planctomycetaceae > Pirellula > Unknown species	Persistently rare
OTU_4706	7	0.07777777777777778	1	0.011111111111111112	1.3654520737850286e-5	1.0495965227484611e-5	8.806340565206948e-4	17	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Family	Coriobacteriaceae	F · Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species	Persistently rare
OTU_14040	7	0.07777777777777778	0	0	4.028530678048549e-6	4.321868034846604e-6	8.005764150188136e-5	7	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Nitrospinaceae	F · Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species	Persistently rare
OTU_5380	79	0.8777777777777778	66	0.7333333333333333	4.816708676277777e-4	4.735532546753351e-4	0.004003639672429482	767	FALSE	0.9666666666666667	0.6666666666666666	0.5666666666666667	TRUE	FALSE	FALSE	Family	Bradyrhizobiaceae	F · Bradyrhizobiaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Bradyrhizobiaceae > Unknown genus > Unknown species	Intermediate
OTU_5553	19	0.2111111111111111	3	0.03333333333333333	1.7186220915802817e-5	1.9757111016441622e-5	2.5638103919781223e-4	32	FALSE	0.1	0	0	FALSE	FALSE	FALSE	Phylum	Armatimonadetes	P · Armatimonadetes	Bacteria > Armatimonadetes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_434	88	0.9777777777777777	75	0.8333333333333334	9.565281645004894e-4	8.316508918483395e-4	0.012735166425470333	1347	TRUE	0.7	0.9333333333333333	0.8666666666666667	FALSE	TRUE	TRUE	Family	Nitrospinaceae	F · Nitrospinaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Nitrospinaceae > Unknown genus > Unknown species	Primary core
OTU_11229	15	0.16666666666666666	8	0.08888888888888889	2.2437732860933125e-5	2.4696388770552025e-5	2.9120559114735004e-4	40	FALSE	0.26666666666666666	0	0	FALSE	FALSE	FALSE	Genus	Actinomycetospora	G · Actinomycetospora	Bacteria > Actinobacteria > Actinobacteria > Pseudonocardiales > Pseudonocardiaceae > Actinomycetospora > Unknown species	Persistently rare
OTU_233	79	0.8777777777777778	66	0.7333333333333333	8.708275434194594e-4	8.798088499509159e-4	0.015508365508365509	1425	FALSE	0.9333333333333333	0.4666666666666667	0.8	TRUE	FALSE	TRUE	Genus	Blastocatella	G · Blastocatella	Bacteria > Acidobacteria > Acidobacteria > Subgroup 4 > Unknown family > Blastocatella > Unknown species	Conditionally rare
OTU_11779	25	0.2777777777777778	10	0.1111111111111111	4.2147436525166486e-5	4.568831922552125e-5	4.604475550234828e-4	74	FALSE	0.3	0	0.03333333333333333	FALSE	FALSE	FALSE	Genus	Bryobacter	G · Bryobacter	Bacteria > Acidobacteria > Acidobacteria > Subgroup 3 > Unknown family > Bryobacter > Unknown species	Persistently rare
OTU_3464	11	0.12222222222222222	3	0.03333333333333333	5.138042381235693e-5	5.865392333006106e-5	0.002354485101127065	95	FALSE	0	0	0.1	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Intermediate
OTU_118	71	0.7888888888888889	47	0.5222222222222223	8.549061101042683e-4	8.29798662690548e-4	0.0271211022480058	1344	FALSE	0.6333333333333333	0.8333333333333334	0.1	FALSE	TRUE	FALSE	Order	Subgroup 23	O · Subgroup 23	Bacteria > Acidobacteria > Holophagae > Subgroup 23 > Unknown family > Unknown genus > Unknown species	Conditionally rare
OTU_1698	52	0.5777777777777777	22	0.24444444444444444	8.402146895671846e-5	8.767218013545969e-5	0.0010625110678236232	142	FALSE	0.16666666666666666	0.2	0.36666666666666664	FALSE	FALSE	FALSE	Family	Xanthomonadaceae	F · Xanthomonadaceae	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Unknown genus > Unknown species	Intermediate
OTU_4184	18	0.2	4	0.044444444444444446	2.3176145127914643e-5	2.0991930454969223e-5	3.7474236462432077e-4	34	FALSE	0	0.13333333333333333	0	FALSE	FALSE	FALSE	Genus	Fictibacillus	G · Fictibacillus	Bacteria > Firmicutes > Bacilli > Bacillales > Bacillaceae > Fictibacillus > Unknown species	Persistently rare
OTU_10064	2	0.022222222222222223	0	0	1.5019838780460171e-6	1.2348194385276014e-6	9.648784253184099e-5	2	FALSE	0	0	0	FALSE	FALSE	FALSE	Order	Subgroup 17	O · Subgroup 17	Bacteria > Acidobacteria > Acidobacteria > Subgroup 17 > Unknown family > Unknown genus > Unknown species	Sampling-limited
OTU_7154	20	0.2222222222222222	8	0.08888888888888889	2.5780984084061978e-5	2.5313798489815825e-5	3.9771974015643646e-4	41	FALSE	0.03333333333333333	0.16666666666666666	0.06666666666666667	FALSE	FALSE	FALSE	Genus	Methanosarcina	G · Methanosarcina	Archaea > Euryarchaeota > Methanomicrobia > Methanosarcinales > Methanosarcinaceae > Methanosarcina > Unknown species	Persistently rare
OTU_631	75	0.8333333333333334	50	0.5555555555555556	3.5765243940288715e-4	3.679761926812252e-4	0.005017413375833776	596	FALSE	0.3	0.5	0.8666666666666667	FALSE	FALSE	TRUE	Order	Subgroup 7	O · Subgroup 7	Bacteria > Acidobacteria > Holophagae > Subgroup 7 > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3878	52	0.5777777777777777	22	0.24444444444444444	8.572922654167518e-5	7.717621490797508e-5	9.436633009342266e-4	125	FALSE	0.2	0.03333333333333333	0.5	FALSE	FALSE	FALSE	Genus	Longilinea	G · Longilinea	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Longilinea > Unknown species	Persistently rare
OTU_27	86	0.9555555555555556	71	0.7888888888888889	0.0013984762751255585	0.0015089493538807289	0.06575767248848556	2444	FALSE	0.6333333333333333	0.8333333333333334	0.9	FALSE	TRUE	TRUE	Family	Carnobacteriaceae	F · Carnobacteriaceae	Bacteria > Firmicutes > Bacilli > Lactobacillales > Carnobacteriaceae > Unknown genus > Unknown species	Intermediate
OTU_2019	48	0.5333333333333333	17	0.18888888888888888	1.1136083363087562e-4	1.2471676329128774e-4	0.0019444180973157545	202	FALSE	0.23333333333333334	0.06666666666666667	0.26666666666666666	FALSE	FALSE	FALSE	Genus	Arenimonas	G · Arenimonas	Bacteria > Proteobacteria > Gammaproteobacteria > Xanthomonadales > Xanthomonadaceae > Arenimonas > Unknown species	Intermediate
OTU_5105	33	0.36666666666666664	11	0.12222222222222222	5.4063818626201996e-5	4.568831922552125e-5	7.960515841426524e-4	74	FALSE	0	0.23333333333333334	0.13333333333333333	FALSE	FALSE	FALSE	Kingdom	Unknown kingdom	K · Unknown kingdom	Unknown kingdom > Unknown phylum > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_9913	7	0.07777777777777778	1	0.011111111111111112	1.5029367353906857e-5	1.4200423543067415e-5	9.63623223319682e-4	23	FALSE	0	0	0.03333333333333333	FALSE	FALSE	FALSE	Family	BSV26	F · BSV26	Bacteria > Chlorobi > Ignavibacteria > Ignavibacteriales > BSV26 > Unknown genus > Unknown species	Persistently rare
OTU_2056	82	0.9111111111111111	60	0.6666666666666666	4.984190542106109e-4	4.889884976569301e-4	0.004247377566123946	792	FALSE	0.6	0.6	0.8	FALSE	FALSE	TRUE	Family	Nitrosomonadaceae	F · Nitrosomonadaceae	Bacteria > Proteobacteria > Betaproteobacteria > Nitrosomonadales > Nitrosomonadaceae > Unknown genus > Unknown species	Intermediate
OTU_5341	12	0.13333333333333333	1	0.011111111111111112	1.0748109283432426e-5	9.878555508220811e-6	3.8405407481373376e-4	16	FALSE	0	0.03333333333333333	0	FALSE	FALSE	FALSE	Genus	Methylomonas	G · Methylomonas	Bacteria > Proteobacteria > Gammaproteobacteria > Methylococcales > Methylococcaceae > Methylomonas > Unknown species	Persistently rare
OTU_729	26	0.28888888888888886	5	0.05555555555555555	2.440683165857824e-5	2.716602764760723e-5	3.6481371699575906e-4	44	FALSE	0.06666666666666667	0.03333333333333333	0.06666666666666667	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Persistently rare
OTU_217	82	0.9111111111111111	65	0.7222222222222222	0.0016352213623027335	0.0015441417078787653	0.03105054338450923	2501	FALSE	0.43333333333333335	0.7333333333333333	1	FALSE	FALSE	TRUE	Class	Bacteroidetes vadinHA17	C · Bacteroidetes vadinHA17	Bacteria > Bacteroidetes > Bacteroidetes vadinHA17 > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_6132	25	0.2777777777777778	5	0.05555555555555555	2.5425807060475553e-5	2.4696388770552025e-5	5.376757047392273e-4	40	FALSE	0	0.1	0.06666666666666667	FALSE	FALSE	FALSE	Phylum	Latescibacteria	P · Latescibacteria	Bacteria > Latescibacteria > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_2457	53	0.5888888888888889	28	0.3111111111111111	9.757906877563828e-5	1.0989893002895651e-4	0.0010167496120297532	178	FALSE	0.5666666666666667	0	0.36666666666666664	FALSE	FALSE	FALSE	Class	OPB35 soil group	C · OPB35 soil group	Bacteria > Verrucomicrobia > OPB35 soil group > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_2866	25	0.2777777777777778	16	0.17777777777777778	5.763172549874938e-5	6.0506152487852464e-5	5.982224247948951e-4	98	FALSE	0.26666666666666666	0.03333333333333333	0.23333333333333334	FALSE	FALSE	FALSE	Family	Verrucomicrobiaceae	F · Verrucomicrobiaceae	Bacteria > Verrucomicrobia > Verrucomicrobiae > Verrucomicrobiales > Verrucomicrobiaceae > Unknown genus > Unknown species	Persistently rare
OTU_5283	9	0.1	3	0.03333333333333333	9.906159933901187e-6	9.878555508220811e-6	1.929570670525808e-4	16	FALSE	0	0.06666666666666667	0.03333333333333333	FALSE	FALSE	FALSE	Family	Bacteriovoracaceae	F · Bacteriovoracaceae	Bacteria > Proteobacteria > Deltaproteobacteria > Bdellovibrionales > Bacteriovoracaceae > Unknown genus > Unknown species	Persistently rare
OTU_12974	18	0.2	2	0.022222222222222223	1.4816758864903683e-5	1.2348194385276013e-5	1.760253476500616e-4	20	FALSE	0.03333333333333333	0.03333333333333333	0	FALSE	FALSE	FALSE	Family	Leptospiraceae	F · Leptospiraceae	Bacteria > Spirochaetae > Spirochaetes > Spirochaetales > Leptospiraceae > Unknown genus > Unknown species	Persistently rare
OTU_1629	46	0.5111111111111111	24	0.26666666666666666	1.3873873964173936e-4	1.5620465897374155e-4	0.0017755133549482785	253	FALSE	0.3333333333333333	0.2	0.26666666666666666	FALSE	FALSE	FALSE	Phylum	Aminicenantes	P · Aminicenantes	Bacteria > Aminicenantes > Unknown class > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_3999	45	0.5	26	0.28888888888888886	1.1188257653110591e-4	1.0249001339779091e-4	0.0012181409295352324	166	FALSE	0.06666666666666667	0.26666666666666666	0.5333333333333333	FALSE	FALSE	FALSE	Family	Desulfobacteraceae	F · Desulfobacteraceae	Bacteria > Proteobacteria > Deltaproteobacteria > Desulfobacterales > Desulfobacteraceae > Unknown genus > Unknown species	Intermediate
OTU_798	84	0.9333333333333333	57	0.6333333333333333	3.619436501897351e-4	2.994437138429433e-4	0.008910054535678624	485	FALSE	0.7333333333333333	0.6666666666666666	0.5	FALSE	FALSE	FALSE	Family	Methylocystaceae	F · Methylocystaceae	Bacteria > Proteobacteria > Alphaproteobacteria > Rhizobiales > Methylocystaceae > Unknown genus > Unknown species	Intermediate
OTU_10741	10	0.1111111111111111	1	0.011111111111111112	9.82218458195691e-6	1.1113374946748412e-5	3.1626803716149434e-4	18	FALSE	0.03333333333333333	0	0	FALSE	FALSE	FALSE	Genus	Candidatus Microthrix	G · Candidatus Microthrix	Bacteria > Actinobacteria > Acidimicrobiia > Acidimicrobiales > Acidimicrobiales Incertae Sedis > Candidatus Microthrix > Unknown species	Persistently rare
OTU_3677	29	0.32222222222222224	7	0.07777777777777778	3.2952928222245735e-5	3.5809763717300435e-5	5.216731480603244e-4	58	FALSE	0	0.06666666666666667	0.16666666666666666	FALSE	FALSE	FALSE	Order	Sva0485	O · Sva0485	Bacteria > Proteobacteria > Deltaproteobacteria > Sva0485 > Unknown family > Unknown genus > Unknown species	Persistently rare
OTU_7758	65	0.7222222222222222	50	0.5555555555555556	2.854778490842259e-4	2.685732278797533e-4	0.003667953667953668	435	FALSE	0.4	0.43333333333333335	0.8333333333333334	FALSE	FALSE	TRUE	Family	Coriobacteriaceae	F · Coriobacteriaceae	Bacteria > Actinobacteria > Coriobacteriia > Coriobacteriales > Coriobacteriaceae > Unknown genus > Unknown species	Intermediate
OTU_1339	42	0.4666666666666667	17	0.18888888888888888	1.7337088486298933e-4	1.6423098532417096e-4	0.0047006651884700665	266	FALSE	0.2	0.16666666666666666	0.2	FALSE	FALSE	FALSE	Class	Soil Crenarchaeotic Group(SCG)	C · Soil Crenarchaeotic Group(SCG)	Archaea > Thaumarchaeota > Soil Crenarchaeotic Group(SCG) > Unknown order > Unknown family > Unknown genus > Unknown species	Intermediate
OTU_928	61	0.6777777777777778	28	0.3111111111111111	8.851932191586072e-5	8.767218013545969e-5	4.212965401021644e-4	142	FALSE	0.4666666666666667	0.2	0.26666666666666666	FALSE	FALSE	FALSE	Genus	Anaeromyxobacter	G · Anaeromyxobacter	Bacteria > Proteobacteria > Deltaproteobacteria > Myxococcales > Cystobacteraceae > Anaeromyxobacter > Unknown species	Persistently rare
OTU_6890	13	0.14444444444444443	0	0	9.318867886780264e-6	8.026326350429408e-6	9.64785335262904e-5	13	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Gemmatimonadaceae	F · Gemmatimonadaceae	Bacteria > Gemmatimonadetes > Gemmatimonadetes > Gemmatimonadales > Gemmatimonadaceae > Unknown genus > Unknown species	Persistently rare
OTU_6135	2	0.022222222222222223	0	0	6.501021869390784e-7	1.2348194385276014e-6	2.943773918163085e-5	2	FALSE	0	0	0	FALSE	FALSE	FALSE	Family	Anaerolineaceae	F · Anaerolineaceae	Bacteria > Chloroflexi > Anaerolineae > Anaerolineales > Anaerolineaceae > Unknown genus > Unknown species	Sampling-limited
